ZIP,Diesel,Electric,Flex_Fuel,Gasoline,Gasoline_Hybrid,Hydrogen,Natural_Gas,PHEV,Propane,Total_Cars,Total_EV,EV_perc,Median_Household_Income,Latino_perc,White_perc,Asian_perc,Black_perc,BachOrHigher_perc,Total_Population,Zillow_Home_Value_Index,Gini,RenterShare,SingleFamilyShare,MultiUnitShare,ZeroVehicleShare,PovertyShare,CES_Score_ZIP,PollutionBurden_ZIP,Traffic_ZIP,County
95120,365,2263,703,24896,2079,43,10,1105,0,31464,3411,10.84,221632.0,7.6,46.0,38.9,1.1,73.5,38358,2007526.51,0.4071,0.11510848755583919,0.9691855063487148,0.029420873335397956,0.02927568602425016,0.028084174293984198,6.416611126093431,2.815119007670326,550.9821653165267,Santa Clara
90266,299,1980,550,21553,1678,16,22,903,0,27001,2899,10.74,169586.0,7.6,71.3,14.7,0.5,77.9,35585,2857420.44,0.4858,0.3223066607063031,0.7804292760965205,0.21703772830289295,0.017583072567426614,0.030807355467319986,7.243103817481265,5.349556876539484,978.5902715008986,Los Angeles
94563,300,1230,455,12777,1223,7,0,529,0,16521,1766,10.69,250001.0,6.0,70.4,14.7,0.6,87.0,19454,1961092.78,0.4747,0.05964572377525602,0.9661396574440053,0.031225296442687747,0.027539440907832825,0.020665842094413522,4.58277825804513,3.5194414241089387,925.83145125428,Contra Costa
92617,18,270,70,3725,416,39,2,193,0,4733,502,10.61,57372.0,22.8,32.1,30.2,5.1,83.4,17960,773693.86,0.5822,0.7214076246334311,0.3023463687150838,0.6976536312849162,0.2001466275659824,0.3286219081272085,23.3587996487493,6.33049429367174,1214.10835,Orange 
95138,126,1158,289,12032,916,17,5,410,0,14953,1585,10.6,172434.0,24.0,20.3,47.6,4.2,53.4,19827,1646818.83,0.4368,0.13477566944493705,0.7857390700902152,0.09802220680083276,0.028019152331973753,0.05890078803798747,13.038479413166101,4.367138708369526,1515.4852614169733,Santa Clara
94957,54,152,46,1510,97,0,0,49,0,1908,201,10.54,250001.0,4.0,86.2,5.8,1.6,83.2,1949,3802986.55,0.4901,0.17138599105812222,0.9621409921671018,0.037859007832898174,0.03129657228017884,0.023601847101077475,,,,
92603,133,1115,197,12133,939,27,6,432,0,14982,1574,10.51,175012.0,9.6,47.5,37.0,0.6,76.8,19128,1731696.47,0.4399,0.40793717571168137,0.8313192973713717,0.166189111747851,0.040387042490534285,0.06304985337243402,5.551781940248844,3.381859344918142,562.7551925472325,Orange 
94158,22,268,29,2626,293,1,2,76,0,3317,345,10.4,161391.0,15.2,32.4,40.6,4.1,68.6,10658,1265065.01,0.503,0.6840687797804019,0.0221026330962906,0.9778973669037094,0.3737310959187901,0.10652627584898501,21.3587293148749,6.55759510042725,1644.995655,San Francisco
94618,138,752,114,8482,1277,4,2,406,0,11175,1162,10.4,172454.0,9.2,66.6,12.8,3.7,84.1,17324,1657147.26,0.4538,0.3598326359832636,0.68284625158831,0.31715374841169,0.09245512214873802,0.05729988890837865,7.576085724015479,4.12048531367667,816.4034172471385,Alameda 
95014,314,3199,538,33142,3749,66,2,1041,0,42051,4306,10.24,198602.0,3.1,22.7,69.1,1.1,81.0,62185,2558524.15,0.4474,0.40492469740367737,0.6859522148587374,0.3119986048133938,0.04282546428901414,0.04965296316070475,9.564847074245186,4.482359428414408,1237.4986155393015,Santa Clara
95135,123,1144,256,12967,1269,10,3,489,0,16261,1643,10.1,178977.0,9.7,26.2,57.7,2.2,65.9,22010,1553671.65,0.4326,0.14468696902365705,0.9070390206579954,0.09296097934200459,0.03528950463991635,0.024405791822238412,5.467225760434829,1.9585452501585983,571.4986860304529,Santa Clara
95032,362,1566,474,17576,1324,27,2,622,0,21953,2215,10.09,163082.0,9.2,66.4,18.2,0.9,72.4,27149,2323508.46,0.4996,0.33206812652068124,0.7031976203755345,0.290574456218628,0.03435523114355231,0.033986539248131484,7.140926542038689,4.0872243467914755,1113.7720595043515,Santa Clara
94043,191,1738,525,17730,1730,21,2,505,0,22442,2264,10.09,159898.0,16.7,40.1,33.7,4.3,69.5,33052,1471024.62,0.4445,0.5439720008935885,0.4605575527368921,0.48490809197585294,0.06605108347605927,0.039775825507421994,15.051985405549686,5.579721928000352,1726.5670621644906,Santa Clara
94025,348,2357,768,23943,2380,11,1,704,0,30512,3072,10.07,183750.0,17.8,56.2,16.1,2.7,71.5,41826,2485795.47,0.5049,0.39098676957001105,0.6558987029030265,0.3400247066090179,0.053266262403528115,0.05701078582434515,12.122741437264356,4.840530045655073,1244.4898484679686,San Mateo
94920,212,779,141,8237,700,8,1,253,0,10331,1040,10.07,203717.0,6.1,81.5,7.2,0.2,79.2,12803,3100980.96,0.5241,0.28756218905472636,0.7379010331702012,0.26209896682979883,0.007761194029850746,0.021058399874745577,5.469690063636293,3.728551704222813,930.3515486529536,Marin 
94611,331,1841,370,21526,2897,15,8,914,0,27902,2770,9.93,147080.0,5.4,61.9,16.5,6.7,75.4,40292,1485463.06,0.4998,0.40865629420084865,0.5798969072164949,0.41956615120274915,0.11089108910891089,0.05636331895154251,8.444653928453306,3.872727824363798,619.1283821106159,Alameda 
94705,132,604,108,6912,1081,2,2,300,0,9141,906,9.91,143533.0,7.2,74.3,9.6,2.9,78.9,14150,1948639.36,0.5018,0.4298440979955457,0.567554784802144,0.4324452151978559,0.08960082234024327,0.08648958258752774,7.8873849329849115,3.7619118189452996,614.3479531190535,Alameda 
91108,81,722,154,8370,638,18,2,274,0,10259,1014,9.88,170223.0,6.9,24.2,66.1,0.3,80.6,12755,2301228.27,0.4533,0.16199454229719673,0.9754880694143166,0.024511930585683298,0.006201935003721161,0.06091728733829871,8.36656584261797,5.443882213456142,576.2550832578142,Los Angeles
94065,71,674,143,7455,656,9,0,213,0,9221,896,9.72,181975.0,5.7,40.4,44.6,0.3,80.1,11772,1649190.6,0.4375,0.37349397590361444,0.6659183673469388,0.33408163265306123,0.03762418093426337,0.04510703363914373,9.450865733887753,3.5519103003799373,805.5292420097664,San Mateo
92067,237,797,236,8657,443,6,0,227,0,10603,1030,9.71,216781.0,16.0,72.6,6.4,0.0,71.6,9060,3986838.09,0.4942,0.10799063858241391,0.9843789367598892,0.009574200050390527,0.004680708793045804,0.08178397521027003,6.40492932954169,4.46778608290432,389.5052104,San Diego
92602,159,1457,334,17075,1242,39,3,526,0,20835,2022,9.71,123455.0,20.4,30.9,43.5,0.3,65.7,27425,1527208.32,0.4537,0.5589041095890411,0.6254944620253164,0.3707476265822785,0.009534246575342466,0.09151942159430447,13.318997715324567,5.0888382006591995,1341.244583445207,Orange 
94304,26,141,38,1700,248,2,1,73,0,2229,216,9.69,152772.0,12.2,61.4,20.0,1.6,81.1,4295,2977539.91,0.5241,0.7960908610670893,0.1678733031674208,0.8321266968325792,0.09667194928684628,0.07452807060554058,6.218128876896354,5.444036683364985,1006.5969006631636,Santa Clara
95391,183,1104,354,12010,1144,9,0,331,0,15135,1444,9.54,154155.0,14.3,28.8,43.5,6.3,45.3,23235,944074.28,0.2857,0.29366538525823166,0.929156626506024,0.0163855421686747,0.008022731071368878,0.03150189534225088,,,,
92694,350,1669,598,20450,1178,29,9,669,0,24952,2367,9.49,165290.0,11.0,67.0,13.0,1.1,65.5,34879,1127442.37,0.4185,0.2559334041799504,0.8162911611785095,0.18232235701906413,0.020456960680127523,0.025529229533589583,5.0227117181084875,2.47739622051364,810.1571340217222,Orange 
92625,194,740,207,8844,425,4,1,248,0,10663,992,9.3,167925.0,8.2,80.3,7.4,0.1,71.7,13102,3360027.43,0.5374,0.38054607508532423,0.7826214589754881,0.21737854102451196,0.041979522184300344,0.06133843212237094,5.314211319028275,4.91261843761343,1135.017501953998,Orange 
92823,53,282,94,3607,249,7,4,122,0,4418,411,9.3,143971.0,16.1,31.0,48.4,0.0,60.9,5626,1099247.26,0.3738,0.16458569807037457,0.8542105263157894,0.10052631578947369,0.0,0.07216494845360824,18.9492873684793,6.99057763801799,1988.314337,Orange 
94114,194,1065,152,13175,1662,9,2,481,0,16740,1555,9.29,169459.0,9.1,66.8,13.6,2.7,79.2,34474,1672050.31,0.4767,0.5611237661351557,0.2831299507600086,0.7142474844786983,0.2629519303778985,0.05755081862331695,4.876989322855237,3.019627161992205,484.45170124729367,San Francisco
94568,432,3225,1079,37811,2876,53,5,990,0,46471,4268,9.18,171168.0,9.6,28.8,52.3,3.6,67.6,69818,1230336.89,0.3849,0.3560097620500305,0.7006010676306166,0.2984321802362238,0.02667131526191929,0.03652374554588469,13.370793823206576,4.09794604715229,1575.2792443131304,Alameda 
94062,539,1575,593,18321,1536,9,3,529,0,23105,2113,9.15,203000.0,13.3,71.6,7.9,1.5,66.2,26847,2409848.54,0.5017,0.2706868018204386,0.8510986892829607,0.14890131071703933,0.026996276375672323,0.05423804892646069,6.691332513801788,3.2875602029666178,759.8706873549254,San Mateo
92091,27,124,40,1422,75,0,0,33,0,1721,157,9.12,151458.0,6.0,64.5,17.7,0.0,69.5,1331,2984880.78,0.5497,0.13464696223316913,0.9136125654450262,0.08638743455497382,0.06568144499178982,0.0781367392937641,,,,
92130,507,3068,642,36528,2958,45,2,948,0,44698,4061,9.09,166789.0,8.1,51.6,33.1,0.6,79.4,57197,1777635.25,0.4361,0.3564850717332299,0.6708338995334511,0.3267201159577841,0.019726638231872817,0.04613662597502536,6.475093528117568,3.8016954051581604,1123.7248555821745,San Diego
92620,290,2546,462,34356,2707,88,11,1056,0,41516,3690,8.89,131521.0,9.3,30.2,54.1,1.1,69.2,60344,1334307.58,0.4352,0.44035353057944987,0.6782950877658399,0.29561834018658534,0.025002363172322527,0.07985194775017013,17.402190155814086,5.398027029152069,1482.9898145112757,Orange 
90290,162,283,112,3948,547,7,1,175,0,5235,465,8.88,135262.0,9.7,78.4,4.6,1.7,67.3,5114,1491091.05,0.4387,0.2985521717423864,0.9184177997527813,0.014009064688916358,0.013979031452820768,0.050840829096597574,9.04457443120756,4.84340420119033,656.0107537999999,Los Angeles
90274,323,1382,457,18539,1343,27,19,604,0,22694,2013,8.87,186144.0,6.5,62.2,23.3,2.9,76.7,24890,2393416.0,0.508,0.10923900914974335,0.9271107511642033,0.07288924883579671,0.021423789332738228,0.03361141337202273,6.699583655420468,4.494838059792687,886.4868100788198,Los Angeles
91302,279,1384,391,17652,1174,19,1,491,0,21391,1894,8.85,146521.0,7.5,74.6,8.7,2.6,65.9,26241,1867588.21,0.5524,0.3015059932383977,0.7301711491442543,0.25486552567237164,0.01762114537444934,0.09624484811479163,14.209495923793352,5.1347980069318035,1993.6901157004947,Los Angeles
90265,371,800,266,9947,808,5,0,300,0,12497,1105,8.84,175607.0,12.4,72.7,5.2,1.0,69.1,16868,3332357.0,0.5329,0.2077982361132601,0.7536012130401819,0.16083613126827684,0.018567228841095466,0.08032003969484587,8.265783674050587,4.487784819803463,1047.3269226219725,Los Angeles
91011,218,1084,350,13796,1279,32,1,398,0,17158,1514,8.82,187297.0,9.0,54.3,30.0,1.2,73.5,20621,1995786.37,0.4676,0.10252830774003413,0.9763802347485872,0.02361976525141284,0.015511090429657206,0.03193864673332686,8.392721387498726,5.804732041459384,700.6528439673602,Los Angeles
94904,161,624,147,7873,777,2,0,238,0,9822,864,8.8,143338.0,10.4,77.9,6.8,0.7,71.4,13391,2124747.88,0.5616,0.3588516746411483,0.6103190767141887,0.34521384928716903,0.06379585326953748,0.05710850616170724,6.6644690755797775,3.652950611070032,1373.9053841857378,Marin 
90068,147,950,218,12548,1376,9,1,400,0,15649,1359,8.68,90733.0,11.9,71.3,6.1,5.7,63.4,21127,1663477.53,0.5599,0.5271512838306731,0.4920557829737043,0.5053770901269687,0.06844205412907703,0.09663646283030504,19.391965767492252,6.168611905129889,2385.7125439968277,Los Angeles
94941,483,1462,314,19142,2037,11,2,612,0,24063,2085,8.67,183882.0,6.4,80.9,5.5,1.2,76.9,32711,1939547.91,0.4878,0.334509583767744,0.7888986013986014,0.2094988344988345,0.031357767262811774,0.05027984786171496,4.00461665480877,3.3516658830582053,1107.3864707378232,Marin 
92014,247,750,236,9946,801,6,1,307,0,12294,1063,8.65,178080.0,6.8,81.5,4.6,1.7,81.8,12823,2432101.03,0.4594,0.3057593543653705,0.7385079125847777,0.2586284853051997,0.00880410858400587,0.02280715457314692,6.886111330539436,4.2265556529927055,1366.419519820254,San Diego
92651,438,1311,414,17832,1149,13,3,541,0,21701,1865,8.59,138734.0,8.1,82.0,3.0,0.5,68.2,24042,2779699.88,0.5277,0.3344569970845481,0.7669209431345354,0.2174757281553398,0.03717201166180758,0.05483224837255884,9.871994297925525,5.11075793744662,1323.5537158531401,Orange 
91105,96,620,194,8576,783,11,4,275,0,10559,906,8.58,143892.0,16.3,55.4,17.1,3.6,71.1,12888,1502869.91,0.5136,0.42668863261943984,0.5674554394591272,0.43146896127842654,0.043382756727073035,0.07616629641383688,16.52404231442989,6.223841534902051,1194.2163484003745,Los Angeles
94040,201,1501,347,19140,1849,32,2,485,0,23557,2018,8.57,153275.0,16.1,41.0,36.1,1.2,73.7,35800,2382753.31,0.495,0.6201669449081803,0.35326885406464253,0.633692458374143,0.07512520868113523,0.06958306390396131,16.530361645067316,4.83761768114506,1277.6826561112198,Santa Clara
94506,303,1302,438,16959,1130,21,2,425,0,20580,1748,8.49,223362.0,6.4,56.0,28.6,3.4,73.5,27375,1949979.28,0.4588,0.09778160671979323,0.9519426308466231,0.04805736915337686,0.02175317682532845,0.05842251869227386,2.6050837867969583,2.0312979742825594,872.7689811548508,Contra Costa
94131,163,959,202,13082,1677,13,2,429,0,16527,1401,8.48,181329.0,11.8,54.9,21.4,4.1,78.6,29437,1483157.03,0.452,0.4591820745847697,0.5269848187695213,0.4701096825742718,0.09848010028204325,0.05281811299979355,5.457405960378188,3.020035238921724,540.6197931737244,San Francisco
92127,362,2296,703,29022,2292,14,2,668,0,35359,2978,8.42,156464.0,7.7,49.8,31.5,1.3,73.6,50852,1390256.91,0.4446,0.3220818404676598,0.7122377407247893,0.28622408170799235,0.03714878370733547,0.03347072058618561,12.540955404142963,4.914184833430712,1089.6071990662492,San Diego
94129,22,102,73,1384,189,3,0,48,0,1821,153,8.4,218717.0,20.3,57.3,7.5,1.8,85.4,4199,1903805.12,0.3609,1.0,0.2448830409356725,0.7419590643274854,0.04253731343283582,0.03357942367230293,3.39674046019409,6.42509212824321,1926.605052,San Francisco
95113,12,97,60,1272,106,0,0,36,0,1583,133,8.4,124625.0,20.8,30.6,39.9,5.9,68.1,2216,756448.31,0.4936,0.835423197492163,0.0,1.0,0.2656739811912226,0.1723826714801444,,,,
94555,135,1498,355,20657,1659,24,2,554,0,24884,2076,8.34,177333.0,5.8,13.7,74.0,1.5,65.3,38522,1352919.91,0.3753,0.31515616999487966,0.8740150949655802,0.11055818196898068,0.023126813449394094,0.031778615044822656,12.81949673343324,3.4161490714400427,2777.0457212854462,Alameda 
94087,290,2310,576,31746,3006,53,4,874,0,38859,3237,8.33,178128.0,8.2,33.6,51.4,1.2,73.7,59771,2338870.09,0.4561,0.4385692068429238,0.6498836668217776,0.34862726849697534,0.04796850699844479,0.041285178553329506,9.228167113154708,4.144877128918793,1234.273362199942,Santa Clara
94549,497,1330,515,18623,1654,5,4,587,0,23215,1922,8.28,190250.0,7.6,74.9,10.2,0.4,73.5,28545,1909387.5,0.4745,0.26078353779184804,0.8237059264816204,0.1714178544636159,0.029085872576177285,0.045553756248679855,5.222489897714328,3.6253217536599602,970.1473271554213,Contra Costa
94070,391,1590,755,20837,1817,7,1,538,0,25936,2135,8.23,205912.0,9.3,63.4,18.1,0.7,68.0,31477,2156217.7,0.4569,0.29093101369391094,0.7341803481560927,0.26581965184390727,0.031005081388338643,0.028178452897625734,6.0067487741571375,3.216189177238452,975.2090414644712,San Mateo
95033,353,476,240,6656,584,10,0,215,0,8534,701,8.21,161971.0,5.4,82.7,5.9,0.0,67.1,9767,1381887.42,0.4347,0.18625099920063948,0.975825753949258,0.013642891335567257,0.00826005861977085,0.02624806999485332,4.233515916242869,3.847316602061844,1400.842852235309,Santa Clara
91604,153,1178,326,17672,1751,17,3,582,0,21682,1777,8.2,124271.0,11.3,70.7,7.7,3.7,66.5,32680,1593906.64,0.5161,0.5331010452961672,0.4570985860933566,0.5419329846988186,0.05721254355400697,0.06333765672287073,18.69573680230512,6.1646198390578695,1980.9483668875785,Los Angeles
90024,107,994,179,14454,1281,21,0,413,0,17449,1428,8.18,67422.0,13.7,49.6,25.8,3.7,72.9,50611,1312969.89,0.6446,0.6681948774374962,0.143330858698342,0.8521653056174214,0.15789473684210525,0.2801961287379914,15.137127537865307,5.451382523413768,1636.0507621730098,Los Angeles
94107,174,904,418,12204,1301,13,2,330,0,15346,1247,8.13,164289.0,11.0,50.3,27.7,4.1,76.1,28607,994409.78,0.4651,0.6248596294216732,0.14388657800691312,0.8561134219930869,0.27309096013475576,0.07782677720938437,22.326089070694707,6.507259260680949,2078.851305823693,San Francisco
94041,85,590,206,8344,826,11,2,234,0,10298,835,8.11,160328.0,25.0,43.2,23.8,3.1,74.6,14862,2009119.3,0.4621,0.6976228209191759,0.4064470918009811,0.5564120532585844,0.05832012678288431,0.056272377220833614,13.810014521210233,5.254223995651039,1538.456916403733,Santa Clara
90254,146,772,290,12236,832,10,9,407,0,14702,1189,8.09,144388.0,12.4,71.8,7.5,0.5,77.9,19787,2088823.34,0.4768,0.4919336768989469,0.5443996459828891,0.42944242305044744,0.0638583912166704,0.045167164028121994,8.447608548146098,5.244684557868532,1407.3860013593328,Los Angeles
94010,440,2148,1038,28016,2429,14,5,643,0,34733,2805,8.08,172009.0,11.2,53.1,28.7,1.2,69.3,43644,3081573.42,0.523,0.3751539029795617,0.6495941465645364,0.3504058534354636,0.03151933021423295,0.03616043595723555,11.168692227316532,4.903438240446953,1056.444218911263,San Mateo
92782,145,1220,328,17871,1270,42,9,457,0,21342,1719,8.06,123909.0,17.7,34.9,42.1,1.1,67.2,30123,1084941.82,0.4578,0.3915180196578085,0.642756804214223,0.35575065847234416,0.02466326902074991,0.07937456428642566,23.976917513470827,6.891343216511708,1759.3284587158876,Orange 
94305,29,212,89,2988,410,2,2,90,0,3822,304,7.95,67224.0,16.5,48.8,23.8,3.4,93.7,16469,2870212.14,0.6061,0.7156558533145275,0.29664133366021084,0.7033586663397892,0.2871650211565585,0.16851775675305086,10.863999745457788,5.377503226822689,843.2021337781908,Santa Clara
94937,52,49,21,710,112,0,0,28,0,972,77,7.92,78077.0,13.0,80.3,0.0,0.0,54.9,1109,1367372.61,0.4177,0.23793103448275862,0.9766146993318485,0.01670378619153675,0.0,0.0811541929666366,,,,
90291,204,840,306,13699,1323,21,3,473,0,16869,1334,7.91,105871.0,17.8,66.4,4.2,5.9,69.7,25685,1897042.64,0.5513,0.629848540820096,0.4684106614017769,0.5302936821322803,0.09131880310306613,0.100444340505145,19.023430165950753,6.076079948615117,886.827168956181,Los Angeles
90292,167,991,246,14937,1291,18,1,411,0,18062,1420,7.86,137813.0,9.7,66.7,9.8,6.6,72.4,23951,1229536.75,0.4568,0.6722103004291845,0.14053740576068047,0.8594625942393196,0.07687001839362355,0.07183799841010836,21.13668873982105,7.425010474355599,1186.2696627275493,Los Angeles
90064,171,1076,396,16266,1614,22,3,463,0,20011,1561,7.8,109357.0,14.4,55.9,20.4,2.3,69.8,25161,1744978.54,0.5254,0.47613065326633164,0.5246567552197579,0.47477455520350964,0.05931442928930366,0.07792104107620454,19.33256534585272,6.167533264347386,2824.750806131432,Los Angeles
90069,108,792,194,12244,960,14,1,336,0,14649,1142,7.8,98440.0,8.4,76.3,7.2,2.8,68.8,20185,1208949.52,0.5566,0.6016038617253192,0.2016962629207527,0.7975748741054863,0.09015882902522579,0.09420937624155741,17.04918734931675,5.673246725386412,1430.2530090133,Los Angeles
90405,216,923,288,15129,1772,26,4,511,0,18869,1460,7.74,97010.0,15.3,65.8,7.3,3.1,68.6,27367,1756470.43,0.52,0.6828104162279778,0.28801872469635625,0.7119812753036437,0.1018460026672282,0.10248891169678531,24.161953839923374,6.286438990111673,1020.0255984845,Los Angeles
94002,261,1223,461,17366,1590,13,1,394,0,21309,1630,7.65,175694.0,12.2,49.1,29.8,1.1,69.0,28201,2043331.95,0.4538,0.43548533551257607,0.6052631578947368,0.39055023923444976,0.06664850631072369,0.05916243563429477,6.663277514547389,3.3293125592676374,1063.472307730067,San Mateo
95134,66,986,465,15380,1033,38,1,374,0,18343,1398,7.62,166828.0,13.0,20.5,59.7,2.1,76.6,31172,1034697.74,0.3411,0.8664723903459612,0.0720087366050099,0.8550269606170228,0.06022565941866547,0.06939484605733037,19.691076547111173,5.839889473274099,1878.2558840789404,Santa Clara
90013,52,248,112,3688,294,4,2,90,0,4490,342,7.62,22291.0,21.7,28.5,14.3,27.6,37.0,13413,634129.4,0.6626,0.9167529777317452,0.024826425415527036,0.975173574584473,0.5098394614189539,0.4580688522141737,56.17335116230316,8.304721736173331,670.213855706397,Los Angeles
94538,530,3016,1643,40408,2870,44,6,684,0,49201,3744,7.61,130947.0,18.4,17.0,55.8,3.3,52.7,66474,1159563.11,0.3916,0.5319432937494246,0.5487878787878788,0.4347186147186147,0.06071066924422351,0.04977128835842598,19.645208760103863,4.0640699905168365,1311.124899763585,Alameda 
93108,300,543,226,7704,535,2,1,168,0,9479,713,7.52,192303.0,8.5,81.5,4.0,0.6,75.3,11097,4246368.38,0.5196,0.26432980599647266,0.8583288215123623,0.1416711784876376,0.028439153439153438,0.0664184361477307,5.59847259181772,3.1382327334516997,481.2723512989804,Santa Barbara
90212,91,469,117,7988,660,9,0,242,0,9576,720,7.52,91663.0,7.6,73.1,11.6,2.0,67.9,10999,2261239.45,0.5508,0.775395238960567,0.2340559220860823,0.7659440779139177,0.10267127021624568,0.10137285207746159,20.111854061203154,5.9223816212206355,1065.828202038531,Los Angeles
92660,532,1682,864,27965,1246,49,18,731,0,33087,2462,7.44,142500.0,8.8,77.4,8.2,1.0,70.8,36100,2512905.36,0.5411,0.4952549664684297,0.5610202447672423,0.4267413931144916,0.018410730102492723,0.07366962305986696,14.523002495320306,6.013417553479811,1578.119374589071,Orange 
90275,423,1625,712,27950,2421,49,24,855,0,34059,2529,7.43,158952.0,10.4,49.3,30.9,1.7,68.5,42417,1719187.43,0.4412,0.21133987140352017,0.8198911729141475,0.1797460701330109,0.021627589790218872,0.03976209094571219,8.517842395364221,4.270697882664978,772.5768730104941,Los Angeles
91381,190,725,350,12490,903,4,0,386,0,15048,1115,7.41,144476.0,20.4,41.3,24.6,5.2,56.7,20193,1020242.67,0.4046,0.3449165402124431,0.7139692852923804,0.2860307147076196,0.021851289833080424,0.04897736839498836,14.443400753122654,4.329874405892304,1933.175056886747,Los Angeles
91326,241,1481,533,25148,1880,20,2,700,0,30005,2201,7.34,130322.0,14.6,42.1,30.9,8.1,56.5,36079,1123946.52,0.4354,0.2513181019332162,0.8622185027388922,0.13778149726110772,0.03099536667199233,0.05376701882816183,18.478708904950654,4.899846726433051,2249.6083686590937,Los Angeles
92037,471,1640,572,25372,2019,8,4,603,0,30689,2251,7.34,125636.0,11.5,71.5,10.9,1.2,75.1,37505,1984207.0,0.5318,0.3622567617182719,0.6142628122252676,0.3842374722035476,0.040509117611063516,0.08718679427895473,9.172798784842698,3.8882313764187075,922.2377301084371,San Diego
94960,256,583,246,9566,993,2,1,290,0,11937,875,7.33,156169.0,7.0,81.5,4.6,1.3,73.0,15871,1574019.92,0.4955,0.29158316633266534,0.8264268960125097,0.17028928850664582,0.03674014696058784,0.040318979266347685,3.9265469256311323,3.1355512300373123,1148.6192737453446,Marin 
95054,163,1013,685,15161,1050,19,3,317,0,18411,1349,7.33,171799.0,13.3,20.0,56.9,5.1,65.9,24404,1353642.48,0.4191,0.6027045931452553,0.451151621002074,0.5463377360550158,0.053275821869899743,0.07132417421806489,19.196140184580543,6.268977119158616,2321.863477852863,Santa Clara
94925,147,395,174,6311,593,1,0,173,0,7794,569,7.3,183661.0,7.6,74.7,5.5,2.0,74.1,10145,1713269.27,0.4417,0.29363867684478373,0.7690058479532164,0.226364522417154,0.031806615776081425,0.049383932971907345,10.773655003265544,5.560044717311923,2736.9905589025025,Marin 
94507,381,746,345,11712,714,9,2,280,0,14189,1035,7.29,250001.0,6.0,79.5,10.6,0.7,76.1,13906,2360618.55,0.4509,0.06714772499498897,0.9692250648869114,0.030774935113088618,0.018641010222489478,0.035215850748427216,2.784312101809151,3.3146969133361255,1847.9483243803477,Contra Costa
95129,161,1417,392,23007,2301,59,3,545,0,27885,2021,7.25,163245.0,6.3,21.3,66.1,2.3,72.1,39318,2153094.67,0.4383,0.3966750993856162,0.6506249582247176,0.3493750417752824,0.033393567040115646,0.03316843103580858,10.313367377322862,3.758409755556832,1330.9050486136132,Santa Clara
91403,106,861,285,15168,1452,17,3,451,0,18343,1329,7.25,104499.0,14.4,67.0,7.8,5.1,67.7,26061,1354267.33,0.5084,0.558102300497177,0.42304075235109717,0.576332288401254,0.07246987444172917,0.0739685960591133,26.565093476877653,6.1422399795396565,4597.743341914309,Los Angeles
94566,549,1829,1085,29363,2071,19,4,730,0,35650,2578,7.23,172403.0,10.6,49.2,34.2,1.4,66.7,45648,1613800.26,0.4627,0.294816011934361,0.7477615457115928,0.23044297832233743,0.052212829438090504,0.043441001977587344,9.57172458025101,4.0946392308338755,954.9650861404373,Alameda 
94556,198,581,224,9976,883,4,1,293,0,12160,878,7.22,167500.0,7.2,64.5,21.0,0.4,77.1,15672,1671308.0,0.4793,0.15016263100831226,0.8638049814520403,0.13266207383854442,0.005963136971449223,0.047119369068306376,3.1099234163458065,2.439091880396238,511.20050102019326,Contra Costa
94127,139,671,204,10820,1315,6,0,294,0,13449,971,7.22,180768.0,10.4,50.4,26.3,3.2,65.6,20927,1762364.5,0.4577,0.18853242320819114,0.9035897435897436,0.09641025641025641,0.0715358361774744,0.045479534209605675,6.56986306956273,3.5356292822384043,1068.3446320551996,San Francisco
92679,476,1290,720,22281,1239,14,6,613,0,26639,1917,7.2,197951.0,13.9,70.6,9.1,1.5,62.1,31406,1322716.38,0.4335,0.09577813780615649,0.9388985295460772,0.057813498949675766,0.004479176593919756,0.03884424033677765,4.474828874694343,3.2878420521729574,559.4101155784946,Orange 
95814,75,456,1219,6772,572,4,13,209,1,9321,669,7.18,39612.0,21.9,46.5,10.1,14.2,38.2,12302,624923.59,0.5403,0.9091043234469529,0.09783042725941701,0.9000399307866365,0.4211302936402538,0.24716999704695344,42.376661475785795,6.133735426279201,601.9703005049586,Sacramento 
94939,86,288,74,4519,453,1,0,101,0,5522,390,7.06,150179.0,5.4,78.6,5.6,0.0,78.2,7274,2094587.64,0.5055,0.5403981264637002,0.4819277108433735,0.5180722891566265,0.033665105386416865,0.0762991476491614,5.12574508130374,4.52737031186646,1362.966121,Marin 
90403,151,707,185,13336,1560,31,1,417,0,16388,1155,7.05,113204.0,10.9,70.3,9.5,2.8,71.7,24525,1418159.41,0.514,0.745138255849286,0.12111051502145923,0.8765423819742489,0.09146156183530842,0.08733535138672993,17.201589242228607,5.014434616222243,673.6584831747327,Los Angeles
94404,188,1382,436,21795,2341,19,3,475,0,26639,1876,7.04,166203.0,8.4,32.2,50.8,2.5,70.3,36571,1601366.55,0.4233,0.4628987762608757,0.5256948610277944,0.47170565886822635,0.050364292282662516,0.03528960490985807,11.827807401174724,4.046715345869113,1066.7283506615197,San Mateo
94610,181,828,240,14961,1993,10,11,474,0,18698,1312,7.02,117530.0,11.6,51.1,16.2,13.9,73.0,32144,1291261.49,0.4585,0.6354752171691365,0.27682189206647484,0.7163661988372776,0.10794583546244252,0.07372507278589989,15.916033017760036,4.685756155286933,1645.1072779135313,Alameda 
