ZIP,Diesel,Electric,Flex_Fuel,Gasoline,Gasoline_Hybrid,Hydrogen,Natural_Gas,PHEV,Propane,Total_Cars,Total_EV,EV_perc,Median_Household_Income,Latino_perc,White_perc,Asian_perc,Black_perc,BachOrHigher_perc,Total_Population,Zillow_Home_Value_Index,Gini,RenterShare,SingleFamilyShare,MultiUnitShare,ZeroVehicleShare,PovertyShare,CES_Score_ZIP,PollutionBurden_ZIP,Traffic_ZIP,County,Num_Stations,Total_Ports,L2_Ports,DC_Fast_Ports,HomeownerShare,ChargersPer1000EV,Diesel_share,Gasoline_share,Gasoline_Hybrid_share,PHEV_share,Electric_share,PortsPer10kPeople
93546,517,45,407,7548,178,0,0,33,0,8728,78,0.89,78029.0,31.7,60.9,5.4,0.0,29.6,8779,741800.21,0.3749,0.422748554117323,0.4446220383602858,0.506769462203836,0.0066097493803359,0.1091240460189087,14.5884415978014,3.20692970544503,345.0232808,Mono ,6.0,30.0,22.0,8.0,0.577251445882677,76.92307692307693,0.0592346471127406,0.8648029330889092,0.020394133822181484,0.003780934922089826,0.005155820348304308,34.17245699965828
92140,1,1,4,103,3,0,0,0,0,112,1,0.89,,28.8,57.6,3.2,5.6,21.1,3249,,,,,,,,0.0,5.715323334909839,1138.7946029999998,San Diego,0.0,0.0,0.0,0.0,,0.0,0.008928571428571428,0.9196428571428571,0.026785714285714284,0.0,0.008928571428571428,0.0
92372,228,16,231,3761,109,0,1,23,0,4369,39,0.89,62542.0,33.5,56.2,7.3,0.0,17.1,5701,422507.38,0.5749,0.2194185408667032,0.7180980106744299,0.0354196991751576,0.0175534832693362,0.1234871075249956,17.794005049698498,3.46848630850688,398.2411767,San Bernardino,0.0,0.0,0.0,0.0,0.7805814591332968,0.0,0.052185854886701764,0.8608377203021287,0.02494850080109865,0.005264362554360266,0.0036621652552071412,0.0
92139,218,160,855,25154,826,0,1,83,0,27297,243,0.89,80594.0,38.3,11.6,29.5,12.7,22.9,35364,644316.45,0.3877,0.4312619599153993,0.7891328828828829,0.2040165165165165,0.0286030818813576,0.0775528769615647,24.770958115247826,4.036187293310392,794.1117084351353,San Diego,0.0,0.0,0.0,0.0,0.5687380400846007,0.0,0.007986225592555959,0.9214932043814339,0.030259735502069826,0.0030406271751474523,0.005861449976187859,0.0
90301,172,165,1204,28494,803,4,11,106,0,30959,275,0.89,55111.0,59.0,4.4,2.5,29.0,17.3,38500,640466.42,0.439,0.7341040462427746,0.3200559049615653,0.6775370758599271,0.1175061932287365,0.1874102878617846,49.53973156843397,6.151909547748138,1258.719082158246,Los Angeles,13.0,27.0,23.0,4.0,0.2658959537572254,47.27272727272727,0.005555735004360606,0.9203785651991343,0.02593753028198585,0.003423883200361769,0.005329629509997093,7.012987012987013
95348,384,100,1142,20045,638,1,3,98,0,22411,199,0.89,53557.0,45.6,27.6,17.0,5.7,17.6,34489,388305.42,0.433,0.6081746400371575,0.5688104530799253,0.3470218903784151,0.0875058058522991,0.2299643420821885,43.43212688474651,5.684508282863989,666.0187647538737,Merced ,2.0,5.0,5.0,0.0,0.3918253599628425,10.050251256281408,0.017134442907500783,0.894426843960555,0.028468162955691403,0.0043728526170184285,0.004462094507161661,1.4497375974948534
92545,497,123,1395,27751,957,3,7,148,0,30881,274,0.89,49458.0,45.6,40.9,2.6,6.8,15.3,43440,421995.07,0.4204,0.3036424056818922,0.6624711175969841,0.1135230451173537,0.0645077213787711,0.112776720657168,27.437442273857563,4.281553156382191,663.7529661157884,Riverside ,2.0,3.0,3.0,0.0,0.6963575943181077,7.299270072992701,0.01609403840549205,0.898643178653541,0.030989929082607427,0.004792590913506687,0.0039830316375765035,0.6906077348066298
93313,1088,211,2201,38022,930,1,2,166,0,42621,378,0.89,92049.0,57.6,23.0,11.1,5.6,19.7,61245,375654.93,0.3785,0.2222906783315877,0.897632145419756,0.0521406362114326,0.0353028155997782,0.0866144313674064,37.454440202679166,6.03093507824669,747.7010065894132,Kern ,3.0,26.0,5.0,21.0,0.7777093216684123,7.936507936507936,0.02552732221205509,0.8920954459069472,0.02182022946434856,0.0038947936463245817,0.004950611201051125,4.245244509755898
93436,1140,193,2061,35364,1255,2,2,160,0,40177,355,0.88,67941.0,54.7,34.4,3.7,2.5,16.3,56165,508505.58,0.447,0.464437037455511,0.678209505229502,0.2809299300926678,0.0771707813117903,0.1602330800128231,23.3697815044825,4.201901078120893,368.00291164408833,Santa Barbara,4.0,27.0,27.0,0.0,0.535562962544489,11.267605633802818,0.028374443089329716,0.8802050924658387,0.03123677726062175,0.003982377977449785,0.004803743435298803,4.807264310513665
91340,296,113,1118,23986,636,7,7,110,0,26273,230,0.88,67638.0,92.2,3.4,2.0,1.6,13.6,35918,661529.58,0.4371,0.3839619435949711,0.8122233020192204,0.1769787279991361,0.0468909276248725,0.1154969938753722,46.10711035839013,6.530270611563188,1035.8422164169572,Los Angeles,9.0,26.0,14.0,12.0,0.616038056405029,39.130434782608695,0.011266319034750505,0.9129524607011,0.02420736116926122,0.004186807749400525,0.004300993415293267,7.2387103959017765
95361,2043,140,2105,23377,673,0,1,108,0,28447,248,0.87,79423.0,29.0,63.8,1.7,0.6,24.2,34725,516038.01,0.4587,0.3158066091486244,0.8075066189067124,0.1055910294346675,0.0577079602799934,0.109465829886919,38.254701771909545,6.740463622921837,613.9739183148429,Stanislaus ,5.0,7.0,4.0,3.0,0.6841933908513755,20.161290322580644,0.07181776637255247,0.8217738250079094,0.023658030723802157,0.0037965339051569584,0.00492143284001828,2.015838732901368
95240,1103,153,2257,30806,845,1,13,154,0,35332,308,0.87,62268.0,46.5,36.4,12.2,0.9,18.5,49623,444960.16,0.4427,0.5037881121034802,0.6959556914556049,0.2577164945479721,0.0809978441638435,0.1736835670035865,36.83178428685485,5.620599302623651,555.1008048295755,San Joaquin,5.0,12.0,12.0,0.0,0.4962118878965198,16.233766233766232,0.031218159175817956,0.871900826446281,0.02391599683006906,0.0043586550435865505,0.004330352088758066,2.4182334804425367
95684,213,10,128,2320,73,0,0,14,0,2758,24,0.87,67891.0,16.1,75.7,3.3,0.2,33.4,2820,457189.26,0.4901,0.1504965622612681,0.9177820267686424,0.0,0.0106951871657754,0.0985815602836879,9.61828650372541,2.82267710279087,102.2776879,El Dorado,2.0,3.0,2.0,0.0,0.8495034377387319,83.33333333333333,0.0772298767222625,0.8411892675852066,0.026468455402465556,0.005076142131979695,0.0036258158085569255,10.638297872340425
93651,162,3,96,1308,37,0,0,11,0,1617,14,0.87,93310.0,31.3,52.2,0.8,1.8,24.3,1802,515459.29,0.3242,0.3432343234323432,0.7145214521452146,0.0,0.0247524752475247,0.0049944506104328,,,,,0.0,0.0,0.0,0.0,0.6567656765676568,0.0,0.10018552875695733,0.8089053803339518,0.022881880024737167,0.006802721088435374,0.0018552875695732839,0.0
95701,93,4,42,763,20,0,0,4,0,926,8,0.86,87625.0,3.8,92.2,1.7,0.5,36.2,1049,443743.61,0.5251,0.0792838874680307,0.9757785467128028,0.0121107266435986,0.0306905370843989,0.0915157292659675,17.2846520310057,4.68666525622095,785.4390197000001,Placer ,0.0,0.0,0.0,0.0,0.9207161125319693,0.0,0.10043196544276457,0.8239740820734341,0.02159827213822894,0.004319654427645789,0.004319654427645789,0.0
92394,269,102,1155,22096,597,0,6,108,0,24333,210,0.86,68767.0,56.8,16.5,3.9,18.8,12.7,39540,397279.42,0.5228,0.3660232461602324,0.8599538198976007,0.1121373356088746,0.0651722706517227,0.1925249265172036,32.817805109425926,4.564877723481898,832.5663033992558,San Bernardino,3.0,4.0,2.0,2.0,0.6339767538397676,14.285714285714285,0.01105494595816381,0.9080672337977232,0.024534582665515964,0.004438416964615954,0.004191838244359512,1.0116337885685383
95207,314,140,1680,28833,886,0,2,133,0,31988,273,0.85,61167.0,41.1,23.8,14.1,14.0,19.9,52154,397201.77,0.4716,0.606584182700169,0.5679235796882856,0.430517848164907,0.0754891807925001,0.1711890838206627,39.14876551495042,5.3083101215470965,1115.1264057187425,San Joaquin,2.0,16.0,4.0,12.0,0.393415817299831,7.326007326007326,0.009816181067900463,0.9013692634738026,0.02769788670751532,0.004157809178441916,0.004376641240465174,3.0678375580013038
93545,137,7,92,1712,42,0,0,10,0,2000,17,0.85,35574.0,50.8,38.4,0.2,0.1,20.9,1629,326572.32,0.4742,0.39258114374034,0.8279329608938547,0.0469273743016759,0.0030911901081916,0.1788205453392517,,,,,1.0,16.0,0.0,16.0,0.6074188562596601,58.8235294117647,0.0685,0.856,0.021,0.005,0.0035,98.21976672805401
93635,1001,139,2347,32960,929,0,2,179,0,37557,318,0.85,68770.0,72.6,19.7,2.2,2.0,11.0,46606,432236.8,0.4419,0.4496295128488097,0.8542646071188718,0.1122304305648832,0.0537600504493142,0.1416628863975115,49.71786154255683,6.297899558734312,622.6107212880573,Merced ,6.0,22.0,16.0,6.0,0.5503704871511903,18.867924528301884,0.02665282104534441,0.8775993822722795,0.02473573501610885,0.004766088878238411,0.003701041084218654,4.720422263227911
91962,222,11,121,2039,73,0,5,10,0,2481,21,0.85,138775.0,27.1,65.0,1.0,1.2,46.3,2507,602340.54,0.3246,0.1204943357363542,0.9336691855583544,0.0411418975650713,0.01956745623069,0.0060096153846153,,,,,0.0,0.0,0.0,0.0,0.8795056642636458,0.0,0.08948004836759371,0.8218460298266828,0.029423619508262798,0.004030632809351068,0.004433696090286175,0.0
95350,657,178,1946,33543,1124,1,4,139,0,37592,318,0.85,62105.0,36.2,46.0,7.8,4.5,19.7,55097,394842.33,0.4544,0.4949374935427214,0.7040700262103754,0.2784728747341872,0.0687571030065089,0.1479073023358632,36.71528139880201,5.818247264412372,999.787744259166,Stanislaus ,1.0,4.0,4.0,0.0,0.5050625064572787,3.1446540880503147,0.01747712279208342,0.8922909129602044,0.029899978718876355,0.003697595233028304,0.0047350500106405615,0.7259923407808048
92308,942,126,1633,28122,834,0,2,143,0,31802,269,0.85,57265.0,38.8,47.9,2.8,6.1,17.6,43079,378663.91,0.4342,0.3078088914549653,0.8285848360930482,0.1051149694978883,0.0315386836027713,0.1847548548806484,18.06809458821083,2.5330163632146645,604.7320957838766,San Bernardino,0.0,0.0,0.0,0.0,0.6921911085450347,0.0,0.029620778567385698,0.8842840072951387,0.026224765738003898,0.004496572542607383,0.0039620149676121,0.0
92285,57,4,80,1475,30,0,0,10,0,1656,14,0.85,35732.0,12.7,76.5,0.9,3.4,17.9,2699,256382.15,0.3721,0.1629001883239171,0.9240826655419654,0.0,0.0753295668549905,0.1763402747009304,22.7242205439324,3.314275773773425,149.20956620653547,San Bernardino,0.0,0.0,0.0,0.0,0.8370998116760829,0.0,0.034420289855072464,0.8907004830917874,0.018115942028985508,0.006038647342995169,0.0024154589371980675,0.0
92277,322,42,722,11302,369,0,0,66,0,12823,108,0.84,47049.0,22.8,50.4,3.2,9.4,23.2,26666,259374.54,0.4172,0.6363820520611769,0.7433784108185965,0.2018884532287749,0.0381849488504,0.1996902270409127,17.56577924809846,2.8741952852815804,177.173176813166,San Bernardino,1.0,8.0,0.0,8.0,0.36361794793882307,9.25925925925926,0.02511112844108243,0.8813850113078063,0.028776417375029246,0.0051470014817125475,0.0032753645792716213,3.0000750018750466
95367,445,85,986,17069,450,0,6,76,0,19117,161,0.84,75968.0,59.5,30.0,5.6,1.5,16.2,25037,443072.89,0.4113,0.3259447189210842,0.900705513457016,0.0675463809772667,0.0348511149686206,0.14153858501545,39.79893890861727,6.398442547037364,441.38560483262575,Stanislaus ,0.0,0.0,0.0,0.0,0.6740552810789158,0.0,0.023277710937908667,0.8928702202228384,0.023539258251817755,0.003975519171418109,0.004446304336454465,0.0
95815,314,64,946,14768,513,5,5,71,0,16686,140,0.84,45929.0,43.4,31.1,7.4,11.9,14.7,26211,333702.25,0.4813,0.6150093419140544,0.636468219729652,0.3217332949860991,0.1264272368694208,0.2538022079827067,48.40469220899066,5.6805073694631725,881.517023393846,Sacramento ,9.0,56.0,24.0,32.0,0.38499065808594557,64.28571428571428,0.01881817092173079,0.8850533381277718,0.030744336569579287,0.0042550641256142874,0.0038355507611171043,21.365075731563085
95380,1059,131,2130,27389,629,0,5,133,0,31476,264,0.84,53825.0,54.1,38.4,2.5,1.2,16.0,45576,407308.25,0.4478,0.5411487635745126,0.6831477637290054,0.2388500975026734,0.0620829517205285,0.1911585837811539,49.20698844064027,6.785601405361403,699.1371868680633,Stanislaus ,2.0,7.0,3.0,4.0,0.4588512364254874,7.575757575757576,0.03364468166221883,0.8701550387596899,0.019983479476426484,0.004225441606303215,0.00416190113102046,1.5358960856591188
93060,695,117,1279,23663,580,2,2,102,0,26440,221,0.84,69133.0,79.3,17.4,0.9,0.5,14.1,34583,612264.21,0.4185,0.4696088264794383,0.6952534039334342,0.2071671709531013,0.0341023069207622,0.1563090179414542,27.50363619410857,5.173928480760574,549.4869012990707,Ventura ,1.0,2.0,2.0,0.0,0.5303911735205618,4.524886877828055,0.026285930408472012,0.8949697428139183,0.02193645990922844,0.0038577912254160363,0.004425113464447806,0.5783188271694185
92315,229,25,291,5314,98,0,0,25,0,5982,50,0.84,67547.0,29.7,65.4,2.1,0.0,30.6,5225,604504.38,0.4967,0.3910488245931284,0.8843025620170801,0.0894672631150874,0.0714285714285714,0.1302093335893988,25.034733367548444,3.4993187007960915,539.8451768197839,San Bernardino,0.0,0.0,0.0,0.0,0.6089511754068716,0.0,0.038281511200267467,0.8883316616516216,0.016382480775660315,0.004179204279505183,0.004179204279505183,0.0
92371,533,43,620,9046,270,0,2,45,0,10559,88,0.83,63605.0,42.5,50.1,2.1,0.9,9.5,21123,415363.2,0.4169,0.2374238468233246,0.6826544021024967,0.0180683311432325,0.0360313315926892,0.178311879542108,14.809631610323796,2.531729265063112,471.0806965210534,San Bernardino,0.0,0.0,0.0,0.0,0.7625761531766754,0.0,0.0504782649872147,0.8567099157117152,0.025570603276825456,0.004261767212804243,0.00407235533667961,0.0
92324,554,185,2012,39506,910,2,11,174,0,43354,361,0.83,61070.0,71.1,14.1,3.1,8.5,17.7,57931,459894.64,0.3971,0.4749094959621275,0.6350257914433094,0.3133913219378982,0.0525758841548315,0.1451498046026921,45.05667106885345,6.464900084159069,1442.6759703087153,San Bernardino,2.0,8.0,2.0,6.0,0.5250905040378725,5.54016620498615,0.012778521013055311,0.9112423305808,0.02098998938967569,0.004013470498685242,0.004267195645153849,1.3809532029483351
90660,377,196,1652,42846,1116,7,7,183,0,46384,386,0.83,78056.0,89.9,4.7,3.9,0.9,14.1,62383,661205.14,0.4291,0.3080724876441515,0.7950310559006211,0.180354267310789,0.0693104259825841,0.0996366821293022,47.337627791863824,7.267886082223299,1597.502443947366,Los Angeles,2.0,8.0,4.0,4.0,0.6919275123558485,5.181347150259067,0.008127802690582959,0.9237236978268368,0.024060020696791997,0.003945325974473957,0.004225595032769921,1.2824006540243336
92036,245,20,190,4103,129,0,2,19,0,4708,39,0.83,64545.0,17.9,74.5,0.1,3.3,28.5,2981,530377.47,0.4495,0.1213235294117647,0.8874143835616438,0.0171232876712328,0.0125,0.0837678136948209,13.5760247879245,3.36037836534783,129.1248328,San Diego,1.0,2.0,2.0,0.0,0.8786764705882353,25.64102564102564,0.05203908241291419,0.8714953271028038,0.02740016992353441,0.004035683942225999,0.004248088360237893,6.709158000670916
90062,108,91,644,19594,618,1,5,83,0,21144,175,0.83,56500.0,65.3,2.5,1.9,27.4,15.5,34277,687395.58,0.4558,0.5282768476929359,0.7281591263650546,0.2718408736349454,0.1171906900775826,0.165126615591555,48.517757247441246,6.002006694451195,959.8230085083168,Los Angeles,0.0,0.0,0.0,0.0,0.4717231523070641,0.0,0.00510783200908059,0.9266931517215286,0.029228149829738932,0.003925463488460083,0.004303821415058646,0.0
94603,164,92,952,22372,754,3,5,107,0,24449,202,0.83,60068.0,61.3,4.3,4.9,26.8,17.2,35996,526448.32,0.43,0.5614310988794967,0.7042622950819672,0.2850585480093677,0.09740515038333,0.1762173645664449,38.30659207262372,4.775291567502127,1331.9405729440175,Alameda ,1.0,3.0,3.0,0.0,0.4385689011205033,4.9504950495049505,0.006707840811485132,0.9150476502106426,0.030839707145486523,0.004376457114810422,0.0037629350893697085,0.833425936215135
95222,393,19,237,3938,119,0,0,20,0,4726,39,0.83,57000.0,6.6,84.7,0.1,0.8,23.5,5161,439677.39,0.4391,0.2184986595174262,0.7799934619156587,0.0912062765609676,0.0290437890974084,0.1251733016438898,15.0061679054355,4.814770106941,296.0857337,Calaveras ,0.0,0.0,0.0,0.0,0.7815013404825738,0.0,0.08315700380871772,0.8332628015234871,0.025179856115107913,0.004231908590774439,0.004020313161235718,0.0
95039,88,5,109,1331,39,0,0,8,0,1580,13,0.82,43867.0,74.9,15.2,1.8,0.0,15.0,1360,998379.67,0.4841,0.519893899204244,0.3872950819672131,0.1762295081967213,0.0689655172413793,0.1723602484472049,40.97606479874508,6.589451832761422,1097.8846720683723,Monterey ,0.0,0.0,0.0,0.0,0.480106100795756,0.0,0.05569620253164557,0.8424050632911393,0.024683544303797468,0.005063291139240506,0.0031645569620253164,0.0
90303,88,60,566,15563,416,5,3,73,0,16774,138,0.82,65077.0,57.5,2.8,1.7,35.8,17.3,23415,727319.62,0.4208,0.6149912331969608,0.5721770301944024,0.4207913966634496,0.0854763296317942,0.1252210671612819,47.72999923243766,5.964262520310138,1157.107314946119,Los Angeles,3.0,6.0,2.0,4.0,0.3850087668030392,21.73913043478261,0.005246214379396685,0.9278049362108024,0.024800286157147966,0.004351973291999523,0.003576964349588649,2.5624599615631007
95301,1058,123,1814,26358,674,0,0,124,0,30151,247,0.82,61856.0,50.5,34.5,6.3,4.6,16.1,41015,379438.69,0.4783,0.432293692152135,0.7368062906396492,0.1896264932708301,0.0742786030955899,0.1613863653714023,42.59025023344123,6.12200134499752,608.2428689187823,Merced ,1.0,2.0,0.0,2.0,0.567706307847865,4.048582995951417,0.03509004676461809,0.8741998607011376,0.022354150774435342,0.004112633080163178,0.004079466684355411,0.4876264781177618
95660,627,81,1395,20916,1070,9,3,108,0,24209,198,0.82,55772.0,33.5,46.1,7.7,7.6,10.4,35649,363699.45,0.4119,0.3980241898255008,0.7562158349497443,0.1907071063304531,0.0589973225002308,0.2160931889507761,28.8912421616333,4.25128905029254,824.9003908121812,Sacramento ,1.0,3.0,0.0,3.0,0.6019758101744992,5.050505050505051,0.025899458878929325,0.863976207195671,0.04419843859721591,0.004461150811681606,0.0033458631087612046,0.8415383320710259
90810,183,92,979,23966,705,7,3,114,0,26049,213,0.82,67687.0,59.0,5.6,22.8,8.0,18.5,37451,631430.57,0.4032,0.4451423361361564,0.6957716079662514,0.2783282644952418,0.1060682808226116,0.1450138948268491,56.75812702428338,7.630965404893633,2014.097391718322,Los Angeles,2.0,3.0,3.0,0.0,0.5548576638638436,9.389671361502348,0.007025221697569964,0.9200353180544358,0.027064378670966255,0.00437636761487965,0.0035318054435870857,0.8010467010226696
93277,820,160,1973,32498,956,0,5,138,0,36550,298,0.82,67422.0,48.0,42.0,3.7,2.8,22.3,54649,338962.27,0.4224,0.4253798986936817,0.7499360646514245,0.2088384225870799,0.054812050119968,0.1281955658319193,31.66329492873736,6.634944581225075,686.3831384861926,Tulare ,2.0,4.0,4.0,0.0,0.5746201013063184,6.7114093959731544,0.02243502051983584,0.8891381668946648,0.02615595075239398,0.0037756497948016414,0.004377564979480164,0.7319438599059452
92571,526,178,1855,37960,887,3,18,158,0,41585,339,0.82,73026.0,77.6,6.6,4.9,9.4,11.5,58773,482312.43,0.3567,0.3047711781888997,0.8566589795330066,0.0820121072355145,0.0337053404239382,0.1184309695101062,29.522565719281005,4.185508000008754,930.2304600710196,Riverside ,1.0,2.0,2.0,0.0,0.6952288218111002,2.949852507374631,0.012648791631597931,0.9128291451244439,0.021329806420584345,0.0037994469159552723,0.004280389563544548,0.34029231109523084
95969,535,28,333,5300,165,0,0,24,0,6385,52,0.81,53310.0,6.3,86.6,1.0,0.4,25.7,9032,245473.71,0.5353,0.2550449793338196,0.6945736434108527,0.1251384274640088,0.0719669341113542,0.1445728529345116,19.92255914636144,3.4424985487218107,490.9710272117752,Butte ,0.0,0.0,0.0,0.0,0.7449550206661804,0.0,0.08379013312451057,0.8300704776820673,0.025841816758026624,0.003758809710258418,0.004385277995301488,0.0
93292,1183,138,2139,28415,780,2,1,127,0,32785,267,0.81,71089.0,56.5,36.9,2.9,1.3,20.1,43508,359115.28,0.4563,0.3818883307854699,0.8669795460913421,0.1089941159988792,0.0194365582004804,0.148828652601183,36.92792246238464,6.340087997725894,380.5485838948789,Tulare ,4.0,7.0,6.0,1.0,0.6181116692145301,14.9812734082397,0.03608357480555132,0.8667073356718011,0.02379136800366021,0.0038737227390574958,0.004209242031416807,1.6088995127332903
95360,326,36,685,9228,238,0,3,50,0,10566,86,0.81,69571.0,69.3,26.3,3.8,0.2,10.0,13551,403479.69,0.3869,0.3359453993933265,0.884808394160584,0.0905565693430656,0.0682507583417593,0.0817857673451196,32.06141569904919,5.302113025123855,194.4678826733445,Stanislaus ,0.0,0.0,0.0,0.0,0.6640546006066734,0.0,0.0308536816202915,0.8733674048835889,0.022525080446715882,0.00473215975771342,0.0034071550255536627,0.0
96003,1996,147,1862,29291,1091,0,3,133,0,34523,280,0.81,63159.0,10.3,79.3,3.6,1.5,26.6,44522,391254.42,0.4461,0.4107356948228883,0.6169273967107902,0.2334536702767749,0.0818528610354223,0.1523822594295386,13.796170730883825,2.8885710630702817,600.3398767017244,Shasta ,2.0,3.0,2.0,1.0,0.5892643051771117,7.142857142857142,0.05781652811169365,0.8484488601801697,0.031602120325580046,0.003852504127682994,0.004258030877965414,0.673824176811464
93306,950,204,2576,43477,1052,1,2,187,1,48450,392,0.81,60857.0,66.1,24.5,3.3,3.1,19.0,74518,310385.98,0.4507,0.3735447795398295,0.7581930534839122,0.1870019177498401,0.055871298927491,0.1961697232185152,31.903409292884863,4.737579459935099,452.1786473921219,Kern ,0.0,0.0,0.0,0.0,0.6264552204601705,0.0,0.0196078431372549,0.8973581011351909,0.02171310629514964,0.0038596491228070177,0.004210526315789474,0.0
95726,492,28,313,6619,186,1,1,33,0,7673,62,0.81,78326.0,10.0,87.1,0.6,0.4,25.9,7754,397626.52,0.3968,0.1962896469180131,0.8292799237005246,0.0548402479732951,0.0604428485936564,0.1381775640192382,10.75913276687194,3.15400426931963,305.5472265637237,El Dorado,3.0,4.0,1.0,3.0,0.8037103530819869,48.387096774193544,0.06412094356835657,0.8626352143881142,0.024240844519744557,0.004300794995438551,0.0036491593900690733,5.158627805003869
93030,639,210,1923,40300,1068,0,24,148,0,44312,358,0.81,82427.0,77.5,11.4,6.0,2.1,17.7,58019,691533.09,0.4056,0.5325315857036687,0.6642120765832106,0.3196516616507652,0.0672251874873319,0.1018655869880106,35.3257999577142,5.625211289735512,1201.056239328878,Ventura ,5.0,8.0,8.0,0.0,0.46746841429633135,13.966480446927374,0.014420473009568514,0.9094601913702834,0.024101823433832822,0.003339953060119155,0.004739122585304206,1.3788586497526674
93920,72,8,42,963,30,0,0,1,0,1116,9,0.81,65026.0,36.1,63.0,0.0,0.0,31.8,1701,2000116.56,0.4439,0.6994727592267135,0.7440890125173852,0.1196105702364394,0.0,0.1410934744268077,,,,,4.0,17.0,9.0,8.0,0.3005272407732865,444.4444444444444,0.06451612903225806,0.8629032258064516,0.026881720430107527,0.0008960573476702509,0.007168458781362007,99.94121105232217
93451,280,12,236,3427,121,0,0,21,0,4097,33,0.81,68929.0,51.0,44.9,0.9,0.1,21.9,4811,552093.4,0.402,0.4287515762925599,0.8413262285375962,0.0746003552397868,0.0252206809583858,0.2026211774495527,,,,,0.0,0.0,0.0,0.0,0.5712484237074401,0.0,0.06834268977300463,0.8364657066145961,0.029533805223334146,0.005125701732975348,0.002928972418843056,0.0
92220,513,98,1117,21854,657,0,3,98,0,24340,196,0.81,48622.0,47.9,35.4,4.5,6.5,15.8,32523,386874.13,0.4567,0.3024877334940173,0.7692430405998245,0.0748983010289543,0.0717052595334423,0.1856702374519215,39.86321828089139,5.183877798365905,1454.1162636484332,Riverside ,2.0,4.0,4.0,0.0,0.6975122665059827,10.204081632653061,0.021076417419884964,0.8978635990139687,0.026992604765817583,0.004026294165981922,0.004026294165981922,1.2298988408203424
92544,925,138,1681,30856,910,0,8,140,0,34658,278,0.8,57881.0,48.8,42.1,1.7,4.7,14.4,52364,419263.89,0.457,0.3199028521609167,0.6705149454192147,0.1175630108018517,0.0432806077967368,0.1925199737542939,25.39328337609551,3.5397985599165565,358.4952764568226,Riverside ,0.0,0.0,0.0,0.0,0.6800971478390834,0.0,0.026689364648854522,0.890299497951411,0.02625656414103526,0.004039471406313117,0.003981764671937215,0.0
95690,123,13,131,1921,53,0,0,5,0,2246,18,0.8,66823.0,49.6,44.0,3.3,1.0,35.1,2124,528229.49,0.441,0.3924050632911392,0.6900780379041248,0.1950947603121516,0.0210970464135021,0.2076271186440678,32.7935693702117,6.80740335552225,563.7974825,Sacramento ,0.0,0.0,0.0,0.0,0.6075949367088608,0.0,0.054764024933214604,0.8552983081032948,0.023597506678539625,0.002226179875333927,0.00578806767586821,0.0
91916,218,9,112,2072,73,0,1,11,0,2496,20,0.8,109861.0,14.1,78.4,0.2,0.6,22.3,1966,608671.77,0.4496,0.1535022354694485,0.95,0.0064102564102564,0.0581222056631892,0.0616832200731834,10.1707092147918,3.5462657066674,116.3745401,San Diego,0.0,0.0,0.0,0.0,0.8464977645305515,0.0,0.08733974358974358,0.8301282051282052,0.029246794871794872,0.004407051282051282,0.003605769230769231,0.0
92114,472,264,1809,49871,1466,1,2,168,0,54053,433,0.8,79917.0,44.5,9.3,23.1,17.3,19.7,67745,644236.8,0.3975,0.3036943236249518,0.864719936288824,0.1137244491637908,0.0533502174750867,0.1245645771352539,29.360194622449058,4.128409707060496,542.0796743123301,San Diego,0.0,0.0,0.0,0.0,0.6963056763750481,0.0,0.008732170277320407,0.9226314913140806,0.02712152886981296,0.00310806060718184,0.004884095239857177,0.0
93612,439,96,1340,21437,551,0,0,95,0,23958,191,0.8,51820.0,43.4,40.2,9.0,2.7,21.0,36833,345523.8,0.4338,0.6089519650655022,0.4623179227359088,0.4636549152065301,0.0665938864628821,0.1628085362846889,37.119966333476846,5.714990558484033,927.588103958873,Fresno ,6.0,42.0,22.0,20.0,0.3910480349344978,31.413612565445025,0.018323733199766257,0.8947741881626179,0.02299858084982052,0.003965272560313883,0.004007012271475081,11.402818125050905
95589,170,5,44,1124,39,0,0,6,0,1388,11,0.79,39861.0,3.8,93.1,0.0,3.1,24.5,1419,367594.11,0.4351,0.2339449541284403,0.8986866791744841,0.0,0.0825688073394495,0.2904169714703731,,,,,0.0,0.0,0.0,0.0,0.7660550458715597,0.0,0.12247838616714697,0.8097982708933718,0.028097982708933718,0.004322766570605188,0.0036023054755043226,0.0
92570,1219,183,2334,39739,891,4,19,166,0,44555,353,0.79,68305.0,78.1,13.7,2.2,4.3,8.3,59667,511353.97,0.451,0.3239634574841883,0.623985687815475,0.0896428343236853,0.0459592410400562,0.1490034852637634,42.83261238395971,5.903858774686096,1303.3834750584788,Riverside ,2.0,4.0,4.0,0.0,0.6760365425158117,5.6657223796034,0.027359443384580854,0.8919088766692852,0.01999775558298732,0.0037257322410503874,0.00410728313320615,0.6703873162719762
95334,260,56,625,11407,243,0,0,44,0,12635,100,0.79,68417.0,70.6,11.6,17.2,0.1,9.0,17253,377370.1,0.3608,0.4973442781265089,0.8468822170900693,0.089838337182448,0.0405601158860453,0.1831941544885177,43.57416556336519,6.608966428985871,824.8111687789003,Merced ,0.0,0.0,0.0,0.0,0.5026557218734911,0.0,0.020577760189948554,0.902809655718243,0.01923229125445192,0.003482390185991294,0.00443213296398892,0.0
